claim_id,claim_claimnumber,policy_number,incident_id,claim_lossdate,claim_reporteddate,claim_status,claim_closedate,claim_losstype,claim_lob,claim_severity,claim_loss_add_state,claim_glass_ind,claim_primary_group,claim_primary_adjuster_id,claim_litigation_ind,claim_subrogation_status,claim_salvage_status,claim_litigation_status,claim_fatalities,claim_large_loss,claim_coverage_in_question,claim_siu_status,claim_siu_score,claim_resolution
CLM01-123456,IA01-123456,POL01-1008419,INC01-123456,2019-01-17 00:00:00.000000,2019-01-19 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ID,,Subrogation,ADJ01-1006968,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-123457,IA01-123457,POL01-1021705,INC01-123457,2018-12-22 00:00:00.000000,2018-12-22 00:00:00.000000,Open,,GLASS,AUTO,LOW,NJ,Y,houseowners compound,ADJ01-1015124,,,,Open,Y,,,Unassigned,,
CLM01-123460,IA01-123460,POL01-1018717,INC01-123460,2018-12-10 00:00:00.000000,2018-12-13 00:00:00.000000,Closed,2019-02-08 04:40:28.242477,COMP,AUTO,MEDIUM,AL,,Physical,ADJ01-1002636,,Y,Y,Close,Y,,Y,Assigned,1,Reported in siu
CLM01-123465,IA01-123465,POL01-1022921,INC01-123465,2018-02-01 00:00:00.000000,2018-02-06 00:00:00.000000,Open,,PD,AUTO,HIGH,AR,,houseowners Low Compound,ADJ01-1004842,,,,Close,Y,Y,,Unassigned,,
CLM01-123468,IA01-123468,POL01-1003484,INC01-123468,2018-12-01 00:00:00.000000,2018-12-06 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AK,,Subrogation,ADJ01-1003169,,Y,Y,Close,,Y,,Unassigned,,
CLM01-123470,IA01-123470,POL01-1017556,INC01-123470,2018-11-01 00:00:00.000000,2018-11-03 00:00:00.000000,Open,,BI,AUTO,HIGH,VT,,Analyst Vendor IPD,ADJ01-1013622,,,,Close,Y,Y,,Unassigned,,
CLM01-123471,IA01-123471,POL01-1005641,INC01-123471,2018-11-07 00:00:00.000000,2018-11-08 00:00:00.000000,Open,,BI,AUTO,HIGH,VT,,Total Loss,ADJ01-1010081,,,,Open,,Y,Y,Assigned,3,
CLM01-123473,IA01-123473,POL01-1009932,INC01-123473,2018-12-21 00:00:00.000000,2018-12-24 00:00:00.000000,Closed,2019-02-08 04:40:28.242598,COL,AUTO,MEDIUM,SD,,Injury,ADJ01-1007935,,Y,Y,Close,,Y,Y,Unassigned,,Rejected
CLM01-123476,IA01-123476,POL01-1015527,INC01-123476,2018-09-08 00:00:00.000000,2018-09-13 00:00:00.000000,Open,,BI,AUTO,HIGH,KY,,Salvage,ADJ01-1005235,,,,Close,Y,Y,Y,Unassigned,,
CLM01-123478,IA01-123478,POL01-1006070,INC01-123478,2018-12-14 00:00:00.000000,2018-12-19 00:00:00.000000,Closed,2019-02-08 04:40:28.242654,BI,AUTO,HIGH,FL,,Physical,ADJ01-1013714,,,,Open,Y,,Y,Unassigned,,Rejected
CLM01-123479,IA01-123479,POL01-1004912,INC01-123479,2019-01-16 00:00:00.000000,2019-01-17 00:00:00.000000,Open,,PD,AUTO,HIGH,KY,,Salvage,ADJ01-1002938,,,,Open,,Y,,Unassigned,,
CLM01-123480,IA01-123480,POL01-1006364,INC01-123480,2018-06-03 00:00:00.000000,2018-06-04 00:00:00.000000,Open,,BI,AUTO,HIGH,NE,,Salvage,ADJ01-1009360,,,,Open,,,Y,Unassigned,,
CLM01-123483,IA01-123483,POL01-1024956,INC01-123483,2018-11-06 00:00:00.000000,2018-11-07 00:00:00.000000,Open,,GLASS,AUTO,LOW,GA,Y,Injury-Compound,ADJ01-1002626,,,,Open,Y,,Y,Unassigned,,
CLM01-123486,IA01-123486,POL01-1024703,INC01-123486,2018-04-17 00:00:00.000000,2018-04-19 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MD,,Medical Claims,ADJ01-1014711,,Y,Y,Open,,Y,,Unassigned,,
CLM01-123487,IA01-123487,POL01-1023522,INC01-123487,2019-01-28 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,NV,Y,Analyst Vendor IPD,ADJ01-1004287,,,,Close,Y,Y,Y,Unassigned,,
CLM01-123488,IA01-123488,POL01-1008138,INC01-123736,2018-11-14 00:00:00.000000,2018-11-14 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MO,,General,ADJ01-1006998,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-123489,IA01-123489,POL01-1002952,INC01-123488,2018-02-15 00:00:00.000000,2018-02-18 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IN,,Fire/Theft,ADJ01-1016732,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-123491,IA01-123491,POL01-1019852,INC01-123490,2019-01-16 00:00:00.000000,2019-01-16 00:00:00.000000,Open,,BI,AUTO,HIGH,NM,,Analyst Vendor IPD,ADJ01-1009448,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123493,IA01-123493,POL01-1004883,INC01-123492,2018-05-05 00:00:00.000000,2018-05-07 00:00:00.000000,Open,,GLASS,AUTO,LOW,PA,Y,General,ADJ01-1004804,,,,Open,Y,,Y,Unassigned,,
CLM01-123494,IA01-123494,POL01-1011599,INC01-123493,2018-12-17 00:00:00.000000,2018-12-18 00:00:00.000000,Closed,2019-02-08 04:40:28.242855,BI,AUTO,HIGH,CO,,Injury-Compound,ADJ01-1009066,,,,Open,Y,,Y,Unassigned,,Closed without payment
CLM01-123495,IA01-123495,POL01-1017371,INC01-123494,2018-11-12 00:00:00.000000,2018-11-15 00:00:00.000000,Open,,BI,AUTO,HIGH,NC,,Glass,ADJ01-1002552,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123496,IA01-123496,POL01-1010657,INC01-123495,2018-12-18 00:00:00.000000,2018-12-19 00:00:00.000000,Open,,GLASS,AUTO,LOW,UT,Y,Injury,ADJ01-1018821,,,,Open,,Y,,Assigned,4,
CLM01-123501,IA01-123501,POL01-1019867,INC01-123500,2018-12-25 00:00:00.000000,2018-12-29 00:00:00.000000,Closed,2019-02-08 04:40:28.242922,PD,AUTO,HIGH,CO,,General,ADJ01-1000727,,,,Close,Y,,,Unassigned,,Rejected
CLM01-123502,IA01-123502,POL01-1003926,INC01-123501,2018-05-16 00:00:00.000000,2018-05-17 00:00:00.000000,Open,,PD,AUTO,HIGH,UT,,General,ADJ01-1009254,,,,Close,,,Y,Unassigned,,
CLM01-123503,IA01-123503,POL01-1016404,INC01-123502,2018-03-05 00:00:00.000000,2018-03-08 00:00:00.000000,Open,,GLASS,AUTO,LOW,MI,Y,Glass,ADJ01-1003214,,,,Open,Y,Y,,Unassigned,,
CLM01-123504,IA01-123504,POL01-1002599,INC01-123503,2019-01-09 00:00:00.000000,2019-01-12 00:00:00.000000,Open,,PD,AUTO,HIGH,WV,,Injury-Compound,ADJ01-1011794,,,,Open,,,Y,Unassigned,,
CLM01-123507,IA01-123507,POL01-1021095,INC01-123506,2018-08-30 00:00:00.000000,2018-09-03 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AR,,Physical,ADJ01-1004650,,Y,Y,Close,Y,,,Unassigned,,
CLM01-123508,IA01-123508,POL01-1024286,INC01-123507,2018-06-23 00:00:00.000000,2018-06-27 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NM,,Physical,ADJ01-1010032,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-123509,IA01-123509,POL01-1006361,INC01-123508,2018-08-04 00:00:00.000000,2018-08-08 00:00:00.000000,Open,,BI,AUTO,HIGH,WI,,Salvage,ADJ01-1008840,,,,Close,,Y,Y,Assigned,5,
CLM01-123511,IA01-123511,POL01-1015863,INC01-123510,2018-07-10 00:00:00.000000,2018-07-15 00:00:00.000000,Open,,COL,AUTO,MEDIUM,KY,,Salvage,ADJ01-1016357,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-123512,IA01-123512,POL01-1005375,INC01-123511,2018-11-01 00:00:00.000000,2018-11-01 00:00:00.000000,Open,,GLASS,AUTO,LOW,MO,Y,Salvage,ADJ01-1018382,,,,Open,Y,Y,,Unassigned,,
CLM01-123513,IA01-123513,POL01-1023097,INC01-123512,2018-11-28 00:00:00.000000,2018-11-29 00:00:00.000000,Open,,COL,AUTO,MEDIUM,DE,,Fire/Theft,ADJ01-1009062,,Y,Y,Open,,,Y,Unassigned,,
CLM01-123521,IA01-123521,POL01-1005195,INC01-123520,2018-12-14 00:00:00.000000,2018-12-15 00:00:00.000000,Open,,GLASS,AUTO,LOW,VA,Y,Injury,ADJ01-1000123,,,,Open,Y,,,Unassigned,,
CLM01-123523,IA01-123523,POL01-1017090,INC01-123522,2018-12-13 00:00:00.000000,2018-12-17 00:00:00.000000,Closed,2019-02-08 04:40:28.243148,PD,AUTO,HIGH,NM,,Fire/Theft,ADJ01-1015144,,,,Open,Y,,Y,Unassigned,,Rejected
CLM01-123526,IA01-123526,POL01-1018492,INC01-123525,2018-11-04 00:00:00.000000,2018-11-05 00:00:00.000000,Open,,BI,AUTO,HIGH,LA,,Analyst Vendor IPD,ADJ01-1014233,,,,Open,Y,,Y,Unassigned,,
CLM01-123534,IA01-123534,POL01-1013769,INC01-123533,2018-08-15 00:00:00.000000,2018-08-20 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,CO,,FastTrack,ADJ01-1019935,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-123535,IA01-123535,POL01-1001967,INC01-123534,2018-08-28 00:00:00.000000,2018-09-01 00:00:00.000000,Open,,BI,AUTO,HIGH,DE,,Total Loss,ADJ01-1008707,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123536,IA01-123536,POL01-1004910,INC01-123535,2018-05-28 00:00:00.000000,2018-06-01 00:00:00.000000,Open,,BI,AUTO,HIGH,NH,,Tow,ADJ01-1011395,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123547,IA01-123547,POL01-1020376,INC01-123546,2019-01-21 00:00:00.000000,2019-01-24 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ND,,Subrogation,ADJ01-1013328,,Y,Y,Close,,,,Unassigned,,
CLM01-123548,IA01-123548,POL01-1009169,INC01-123547,2018-10-20 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NC,,Analyst Vendor IPD,ADJ01-1007511,,Y,Y,Open,,,Y,Unassigned,,
CLM01-123549,IA01-123549,POL01-1017182,INC01-123548,2019-01-28 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NJ,,houseowners compound,ADJ01-1010973,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-123550,IA01-123550,POL01-1015351,INC01-123549,2018-11-11 00:00:00.000000,2018-11-12 00:00:00.000000,Open,,BI,AUTO,HIGH,AR,,Injury,ADJ01-1017594,,,,Close,Y,Y,Y,Unassigned,,
CLM01-123552,IA01-123552,POL01-1020394,INC01-123551,2018-01-12 00:00:00.000000,2018-01-15 00:00:00.000000,Open,,PD,AUTO,HIGH,MA,,FastTrack,ADJ01-1013979,,,,Open,Y,Y,,Unassigned,,
CLM01-123555,IA01-123555,POL01-1015158,INC01-123554,2018-11-10 00:00:00.000000,2018-11-13 00:00:00.000000,Open,,BI,AUTO,HIGH,MO,,Injury,ADJ01-1002043,,,,Open,Y,,Y,Unassigned,,
CLM01-123558,IA01-123558,POL01-1018572,INC01-123557,2018-05-18 00:00:00.000000,2018-05-21 00:00:00.000000,Open,,COL,AUTO,MEDIUM,DE,,Subrogation,ADJ01-1004321,,Y,Y,Open,,Y,,Assigned,6,
CLM01-123559,IA01-123559,POL01-1006403,INC01-123558,2019-01-30 00:00:00.000000,2019-02-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,RI,,Total Loss,ADJ01-1008779,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-123560,IA01-123560,POL01-1011734,INC01-123559,2018-10-31 00:00:00.000000,2018-11-01 00:00:00.000000,Open,,BI,AUTO,HIGH,WY,,houseowners compound,ADJ01-1011388,,,,Close,,Y,,Unassigned,,
CLM01-123565,IA01-123565,POL01-1023631,INC01-123564,2018-10-19 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,Total Loss,ADJ01-1004828,,,,Open,,,Y,Unassigned,,
CLM01-123566,IA01-123566,POL01-1011111,INC01-123565,2018-12-19 00:00:00.000000,2018-12-24 00:00:00.000000,Closed,2019-02-08 04:40:28.243455,PD,AUTO,HIGH,OK,,General,ADJ01-1000031,,,,Open,,,Y,Unassigned,,Closed without payment
CLM01-123570,IA01-123570,POL01-1018516,INC01-123569,2018-10-16 00:00:00.000000,2018-10-19 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WI,,houseowners compound,ADJ01-1017208,,Y,Y,Open,,,Y,Unassigned,,
CLM01-123577,IA01-123577,POL01-1004003,INC01-123576,2018-11-29 00:00:00.000000,2018-12-02 00:00:00.000000,Open,,COL,AUTO,MEDIUM,TN,,houseowners compound,ADJ01-1010217,,Y,Y,Open,,Y,,Unassigned,,
CLM01-123580,IA01-123580,POL01-1015448,INC01-123579,2019-01-02 00:00:00.000000,2019-01-06 00:00:00.000000,Open,,PD,AUTO,HIGH,AK,,Physical,ADJ01-1013868,,,,Close,,,Y,Unassigned,,
CLM01-123586,IA01-123586,POL01-1005018,INC01-123585,2018-10-01 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NV,,Physical,ADJ01-1008555,,Y,Y,Open,,Y,,Unassigned,,
CLM01-123588,IA01-123588,POL01-1007030,INC01-123587,2019-01-17 00:00:00.000000,2019-01-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IL,,Fire/Theft,ADJ01-1000727,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-123589,IA01-123589,POL01-1004909,INC01-123588,2018-02-27 00:00:00.000000,2018-02-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,DE,,Injury,ADJ01-1009558,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-123590,IA01-123590,POL01-1022052,INC01-123589,2019-01-27 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NE,,Physical,ADJ01-1015451,,Y,Y,Close,,Y,,Unassigned,,
CLM01-123591,IA01-123591,POL01-1014168,INC01-123591,2018-12-19 00:00:00.000000,2018-12-21 00:00:00.000000,Closed,2019-02-08 04:40:28.243628,BI,AUTO,HIGH,NJ,,General,ADJ01-1012030,Y,,,Open,,Y,,Assigned,5,Reported in siu
CLM01-123593,IA01-123593,POL01-1013926,INC01-123593,2019-01-14 00:00:00.000000,2019-01-15 00:00:00.000000,Open,,BI,AUTO,HIGH,TN,,General,ADJ01-1007705,,,,Close,Y,Y,,Unassigned,,
CLM01-123594,IA01-123594,POL01-1006840,INC01-123594,2018-10-22 00:00:00.000000,2018-10-26 00:00:00.000000,Open,,PD,AUTO,HIGH,WY,,Physical,ADJ01-1010396,,,,Close,,,Y,Unassigned,,
CLM01-123596,IA01-123596,POL01-1023678,INC01-123596,2019-01-27 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,GLASS,AUTO,LOW,AZ,Y,houseowners compound,ADJ01-1016312,,,,Open,,Y,Y,Unassigned,,
CLM01-123598,IA01-123598,POL01-1010561,INC01-123598,2018-12-29 00:00:00.000000,2019-01-01 00:00:00.000000,Closed,2019-02-08 04:40:28.243707,COMP,AUTO,MEDIUM,IN,,General,ADJ01-1019003,,Y,Y,Close,,,Y,Unassigned,,Rejected
CLM01-123599,IA01-123599,POL01-1014030,INC01-123599,2018-12-29 00:00:00.000000,2018-12-31 00:00:00.000000,Closed,2019-02-08 04:40:28.243734,COMP,AUTO,MEDIUM,NY,,Salvage,ADJ01-1016143,,Y,Y,Close,,,Y,Unassigned,,Duplicate
CLM01-123601,IA01-123601,POL01-1024322,INC01-123601,2018-04-10 00:00:00.000000,2018-04-11 00:00:00.000000,Open,,PD,AUTO,HIGH,TX,,Analyst Vendor IPD,ADJ01-1015369,,,,Close,Y,Y,Y,Unassigned,,
CLM01-123603,IA01-123603,POL01-1009347,INC01-123603,2018-11-01 00:00:00.000000,2018-11-02 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AR,,FastTrack,ADJ01-1002474,,Y,Y,Close,,,,Unassigned,,
CLM01-123604,IA01-123604,POL01-1009334,INC01-123604,2018-05-10 00:00:00.000000,2018-05-14 00:00:00.000000,Open,,BI,AUTO,HIGH,CT,,Analyst Vendor IPD,ADJ01-1016915,,,,Open,,Y,Y,Unassigned,,
CLM01-123605,IA01-123605,POL01-1004189,INC01-123605,2019-01-16 00:00:00.000000,2019-01-21 00:00:00.000000,Open,,PD,AUTO,HIGH,WV,,Fire/Theft,ADJ01-1016894,,,,Open,Y,,Y,Unassigned,,
CLM01-123608,IA01-123608,POL01-1007829,INC01-123608,2018-10-20 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,GLASS,AUTO,LOW,MI,Y,Salvage,ADJ01-1002311,,,,Open,,Y,Y,Unassigned,,
CLM01-123609,IA01-123609,POL01-1016854,INC01-123609,2019-01-20 00:00:00.000000,2019-01-22 00:00:00.000000,Open,,PD,AUTO,HIGH,LA,,houseowners Low Compound,ADJ01-1004260,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123610,IA01-123610,POL01-1010574,INC01-123610,2018-03-20 00:00:00.000000,2018-03-24 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MA,,Injury,ADJ01-1005802,,Y,Y,Close,,Y,,Unassigned,,
CLM01-123612,IA01-123612,POL01-1014684,INC01-123612,2019-01-07 00:00:00.000000,2019-01-10 00:00:00.000000,Open,,GLASS,AUTO,LOW,AK,Y,Injury-Compound,ADJ01-1006129,,,,Close,,Y,Y,Unassigned,,
CLM01-123613,IA01-123613,POL01-1024587,INC01-123613,2018-11-20 00:00:00.000000,2018-11-21 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,GA,,Glass,ADJ01-1011664,,Y,Y,Open,Y,Y,Y,Assigned,3,
CLM01-123617,IA01-123617,POL01-1017213,INC01-123617,2018-12-05 00:00:00.000000,2018-12-05 00:00:00.000000,Open,,BI,AUTO,HIGH,RI,,Physical,ADJ01-1003957,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123618,IA01-123618,POL01-1015171,INC01-123618,2018-10-02 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WI,,Tow,ADJ01-1018022,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-123619,IA01-123619,POL01-1014439,INC01-123619,2019-01-02 00:00:00.000000,2019-01-02 00:00:00.000000,Closed,2019-02-08 04:40:28.243983,COL,AUTO,MEDIUM,GA,,Tow,ADJ01-1011299,,Y,Y,Close,Y,Y,Y,Unassigned,,Duplicate
CLM01-123620,IA01-123620,POL01-1019226,INC01-123620,2019-01-27 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,BI,AUTO,HIGH,FL,,Salvage,ADJ01-1004477,,,,Close,Y,,,Unassigned,,
CLM01-123622,IA01-123622,POL01-1006538,INC01-123622,2019-01-10 00:00:00.000000,2019-01-14 00:00:00.000000,Open,,PD,AUTO,HIGH,WI,,Medical Claims,ADJ01-1016380,,,,Close,,,Y,Unassigned,,
CLM01-123623,IA01-123623,POL01-1000198,INC01-123623,2018-11-09 00:00:00.000000,2018-11-12 00:00:00.000000,Open,,GLASS,AUTO,LOW,NJ,Y,Injury,ADJ01-1002312,,,,Close,Y,,,Unassigned,,
CLM01-123627,IA01-123627,POL01-1013171,INC01-123627,2018-08-26 00:00:00.000000,2018-08-31 00:00:00.000000,Open,,BI,AUTO,HIGH,AL,,General,ADJ01-1001253,,,,Close,Y,,Y,Unassigned,,
CLM01-123628,IA01-123628,POL01-1023839,INC01-123628,2018-12-24 00:00:00.000000,2018-12-28 00:00:00.000000,Closed,2019-02-08 04:40:28.244084,COMP,AUTO,MEDIUM,NH,,FastTrack,ADJ01-1015108,,Y,Y,Open,Y,Y,,Unassigned,,Closed with payments
CLM01-123629,IA01-123629,POL01-1010434,INC01-123629,2018-01-19 00:00:00.000000,2018-01-21 00:00:00.000000,Open,,PD,AUTO,HIGH,AL,,houseowners compound,ADJ01-1002212,,,,Open,Y,Y,,Unassigned,,
CLM01-123630,IA01-123630,POL01-1017074,INC01-123630,2019-01-25 00:00:00.000000,2019-01-30 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,PA,,Glass,ADJ01-1017809,,Y,Y,Open,,Y,,Assigned,9,
CLM01-123633,IA01-123633,POL01-1013208,INC01-123633,2018-10-14 00:00:00.000000,2018-10-16 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,HI,,Analyst Vendor IPD,ADJ01-1007046,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-123642,IA01-123642,POL01-1014181,INC01-123642,2018-12-12 00:00:00.000000,2018-12-12 00:00:00.000000,Open,,GLASS,AUTO,LOW,TX,Y,houseowners Low Compound,ADJ01-1001093,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123643,IA01-123643,POL01-1016259,INC01-123643,2018-04-29 00:00:00.000000,2018-05-01 00:00:00.000000,Open,,BI,AUTO,HIGH,NC,,Tow,ADJ01-1017936,,,,Open,,,Y,Unassigned,,
CLM01-123645,IA01-123645,POL01-1014193,INC01-123645,2018-01-28 00:00:00.000000,2018-02-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CO,,Medical Claims,ADJ01-1007949,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-123648,IA01-123648,POL01-1023563,INC01-123648,2018-12-30 00:00:00.000000,2018-12-30 00:00:00.000000,Closed,2019-02-08 04:40:28.244231,PD,AUTO,HIGH,MO,,Subrogation,ADJ01-1007692,,,,Open,Y,Y,Y,Unassigned,,Duplicate
CLM01-123651,IA01-123651,POL01-1013821,INC01-123651,2019-01-20 00:00:00.000000,2019-01-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MS,,Fire/Theft,ADJ01-1002122,,Y,Y,Close,,Y,,Unassigned,,
CLM01-123652,IA01-123652,POL01-1003237,INC01-123652,2018-06-19 00:00:00.000000,2018-06-19 00:00:00.000000,Open,,PD,AUTO,HIGH,NV,,Medical Claims,ADJ01-1019765,,,,Close,,Y,Y,Unassigned,,
CLM01-123654,IA01-123654,POL01-1015610,INC01-123654,2018-10-16 00:00:00.000000,2018-10-18 00:00:00.000000,Open,,GLASS,AUTO,LOW,NH,Y,General,ADJ01-1000055,,,,Open,Y,,Y,Assigned,3,
CLM01-123655,IA01-123655,POL01-1024627,INC01-123655,2018-11-19 00:00:00.000000,2018-11-23 00:00:00.000000,Open,,BI,AUTO,HIGH,FL,,Tow,ADJ01-1003824,,,,Open,,Y,Y,Unassigned,,
CLM01-123658,IA01-123658,POL01-1017156,INC01-123658,2018-11-08 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,GLASS,AUTO,LOW,RI,Y,Total Loss,ADJ01-1016765,,,,Close,,,Y,Unassigned,,
CLM01-123659,IA01-123659,POL01-1014484,INC01-123659,2018-06-28 00:00:00.000000,2018-06-30 00:00:00.000000,Open,,BI,AUTO,HIGH,ID,,Total Loss,ADJ01-1002394,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123664,IA01-123664,POL01-1015051,INC01-123664,2018-10-07 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,PD,AUTO,HIGH,AZ,,houseowners Low Compound,ADJ01-1019536,,,,Open,,,,Unassigned,,
CLM01-123665,IA01-123665,POL01-1001556,INC01-123665,2018-10-02 00:00:00.000000,2018-10-05 00:00:00.000000,Open,,GLASS,AUTO,LOW,SD,Y,Medical Claims,ADJ01-1007215,,,,Close,Y,,Y,Unassigned,,
CLM01-123667,IA01-123667,POL01-1021315,INC01-123667,2018-11-23 00:00:00.000000,2018-11-24 00:00:00.000000,Open,,BI,AUTO,HIGH,AL,,houseowners Low Compound,ADJ01-1008493,,,,Open,,Y,Y,Unassigned,,
CLM01-123668,IA01-123668,POL01-1006030,INC01-123668,2018-01-10 00:00:00.000000,2018-01-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MA,,Total Loss,ADJ01-1007109,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-123673,IA01-123673,POL01-1019833,INC01-123673,2019-01-15 00:00:00.000000,2019-01-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ME,,Total Loss,ADJ01-1016706,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-123674,IA01-123674,POL01-1023993,INC01-123674,2018-11-01 00:00:00.000000,2018-11-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AR,,Analyst Vendor IPD,ADJ01-1019238,,Y,Y,Close,Y,,,Unassigned,,
CLM01-123679,IA01-123679,POL01-1014804,INC01-123679,2018-04-01 00:00:00.000000,2018-04-05 00:00:00.000000,Open,,BI,AUTO,HIGH,NV,,Glass,ADJ01-1004112,,,,Close,Y,,Y,Unassigned,,
CLM01-123680,IA01-123680,POL01-1004013,INC01-123680,2018-11-14 00:00:00.000000,2018-11-14 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MI,,Fire/Theft,ADJ01-1013471,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-123681,IA01-123681,POL01-1011638,INC01-123681,2018-05-26 00:00:00.000000,2018-05-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NY,,Injury-Compound,ADJ01-1005385,,Y,Y,Close,Y,,,Unassigned,,
CLM01-123683,IA01-123683,POL01-1007301,INC01-123683,2018-10-25 00:00:00.000000,2018-10-30 00:00:00.000000,Open,,COL,AUTO,MEDIUM,TX,,FastTrack,ADJ01-1000316,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-123690,IA01-123690,POL01-1017266,INC01-123690,2019-01-05 00:00:00.000000,2019-01-09 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WY,,General,ADJ01-1015028,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-123691,IA01-123691,POL01-1002484,INC01-123691,2019-01-25 00:00:00.000000,2019-01-30 00:00:00.000000,Open,,PD,AUTO,HIGH,WY,,Glass,ADJ01-1007492,,,,Open,Y,Y,Y,Unassigned,,
CLM01-123693,IA01-123693,POL01-1019367,INC01-123693,2018-11-04 00:00:00.000000,2018-11-04 00:00:00.000000,Open,,BI,AUTO,HIGH,AL,,Medical Claims,ADJ01-1019070,,,,Open,Y,Y,,Unassigned,,
CLM01-123695,IA01-123695,POL01-1018041,INC01-123695,2019-01-04 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,SC,,Injury,ADJ01-1013311,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-123696,IA01-123696,POL01-1004833,INC01-123696,2018-09-13 00:00:00.000000,2018-09-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WA,,Subrogation,ADJ01-1017372,,Y,Y,Close,Y,,Y,Assigned,2,
CLM01-123699,IA01-123699,POL01-1019877,INC01-123699,2018-10-01 00:00:00.000000,2018-10-03 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MO,,houseowners Low Compound,ADJ01-1001275,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-123701,IA01-123701,POL01-1001014,INC01-123701,2018-07-24 00:00:00.000000,2018-07-24 00:00:00.000000,Open,,GLASS,AUTO,LOW,NE,Y,Physical,ADJ01-1017893,,,,Close,,Y,,Unassigned,,
CLM01-123706,IA01-123706,POL01-1015259,INC01-123706,2018-04-20 00:00:00.000000,2018-04-21 00:00:00.000000,Open,,COL,AUTO,MEDIUM,RI,,General,ADJ01-1004455,,Y,Y,Close,Y,Y,Y,Unassigned,,
