claim_id,claim_claimnumber,policy_number,incident_id,claim_lossdate,claim_reporteddate,claim_status,claim_closedate,claim_losstype,claim_lob,claim_severity,claim_loss_add_state,claim_glass_ind,claim_primary_group,claim_primary_adjuster_id,claim_litigation_ind,claim_subrogation_status,claim_salvage_status,claim_litigation_status,claim_fatalities,claim_large_loss,claim_coverage_in_question,claim_siu_status,claim_siu_score,claim_resolution
CLM01-117951,IA01-117951,POL01-1009639,INC01-117952,2019-01-06 00:00:00.000000,2019-01-08 00:00:00.000000,Open,,BI,AUTO,HIGH,OK,,houseowners Low Compound,ADJ01-1018739,,,,Open,,Y,Y,Unassigned,,
CLM01-117958,IA01-117958,POL01-1018167,INC01-117959,2018-08-12 00:00:00.000000,2018-08-17 00:00:00.000000,Open,,PD,AUTO,HIGH,NE,,Medical Claims,ADJ01-1009405,,,,Close,,Y,,Unassigned,,
CLM01-117959,IA01-117959,POL01-1013332,INC01-117960,2018-01-31 00:00:00.000000,2018-01-31 00:00:00.000000,Open,,PD,AUTO,HIGH,RI,,FastTrack,ADJ01-1004239,,,,Open,,Y,Y,Unassigned,,
CLM01-117960,IA01-117960,POL01-1003070,INC01-117961,2018-12-30 00:00:00.000000,2019-01-04 00:00:00.000000,Open,,PD,AUTO,HIGH,WI,,Subrogation,ADJ01-1004271,,,,Open,Y,Y,Y,Unassigned,,
CLM01-117966,IA01-117966,POL01-1004324,INC01-117967,2018-02-10 00:00:00.000000,2018-02-12 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OH,,Analyst Vendor IPD,ADJ01-1005682,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-117968,IA01-117968,POL01-1013272,INC01-117969,2018-04-14 00:00:00.000000,2018-04-19 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,DC,,Medical Claims,ADJ01-1012075,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-117971,IA01-117971,POL01-1020034,INC01-117972,2018-01-09 00:00:00.000000,2018-01-09 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WY,,Medical Claims,ADJ01-1018104,,Y,Y,Open,Y,,,Unassigned,,
CLM01-117972,IA01-117972,POL01-1006331,INC01-117973,2018-12-26 00:00:00.000000,2018-12-27 00:00:00.000000,Closed,2019-02-04 23:22:31.936965,PD,AUTO,HIGH,NM,,Tow,ADJ01-1003586,,,,Close,,Y,,Unassigned,,Rejected
CLM01-117973,IA01-117973,POL01-1013628,INC01-117974,2018-09-26 00:00:00.000000,2018-09-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,SD,,Analyst Vendor IPD,ADJ01-1006136,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-117974,IA01-117974,POL01-1004151,INC01-117975,2018-11-13 00:00:00.000000,2018-11-17 00:00:00.000000,Open,,PD,AUTO,HIGH,IN,,Medical Claims,ADJ01-1008770,,,,Open,,Y,Y,Unassigned,,
CLM01-117977,IA01-117977,POL01-1004597,INC01-117978,2019-01-07 00:00:00.000000,2019-01-12 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OR,,Medical Claims,ADJ01-1005820,,Y,Y,Open,,Y,Y,Assigned,8,
CLM01-117978,IA01-117978,POL01-1002204,INC01-117979,2018-12-17 00:00:00.000000,2018-12-18 00:00:00.000000,Open,,GLASS,AUTO,LOW,OH,Y,Subrogation,ADJ01-1013334,,,,Open,,,Y,Unassigned,,
CLM01-117979,IA01-117979,POL01-1001436,INC01-117980,2019-01-03 00:00:00.000000,2019-01-03 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,Fire/Theft,ADJ01-1006035,,,,Close,Y,,Y,Unassigned,,
CLM01-117980,IA01-117980,POL01-1021297,INC01-117981,2018-12-21 00:00:00.000000,2018-12-25 00:00:00.000000,Closed,2019-02-04 23:22:31.937088,PD,AUTO,HIGH,AR,,Physical,ADJ01-1005069,,,,Open,Y,,Y,Unassigned,,Duplicate
CLM01-117982,IA01-117982,POL01-1019408,INC01-117983,2018-10-22 00:00:00.000000,2018-10-25 00:00:00.000000,Open,,PD,AUTO,HIGH,CA,,Fire/Theft,ADJ01-1005680,,,,Open,,Y,,Unassigned,,
CLM01-117983,IA01-117983,POL01-1003999,INC01-117984,2018-11-13 00:00:00.000000,2018-11-15 00:00:00.000000,Open,,BI,AUTO,HIGH,VA,,Subrogation,ADJ01-1002859,,,,Close,,Y,,Unassigned,,
CLM01-117984,IA01-117984,POL01-1023286,INC01-117985,2018-11-04 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IL,,FastTrack,ADJ01-1002133,,Y,Y,Close,,Y,,Assigned,5,
CLM01-117985,IA01-117985,POL01-1004733,INC01-117986,2018-09-19 00:00:00.000000,2018-09-21 00:00:00.000000,Open,,PD,AUTO,HIGH,CO,,Subrogation,ADJ01-1003419,,,,Open,,Y,,Unassigned,,
CLM01-117989,IA01-117989,POL01-1017702,INC01-117990,2018-03-10 00:00:00.000000,2018-03-12 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OK,,Salvage,ADJ01-1011476,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-117990,IA01-117990,POL01-1002543,INC01-117991,2018-01-29 00:00:00.000000,2018-01-30 00:00:00.000000,Open,,GLASS,AUTO,LOW,TN,Y,houseowners Low Compound,ADJ01-1001524,,,,Close,,,,Unassigned,,
CLM01-117991,IA01-117991,POL01-1010852,INC01-117992,2019-01-21 00:00:00.000000,2019-01-21 00:00:00.000000,Open,,GLASS,AUTO,LOW,CT,Y,Subrogation,ADJ01-1001556,,,,Close,,,,Unassigned,,
CLM01-117992,IA01-117992,POL01-1022981,INC01-117993,2018-10-27 00:00:00.000000,2018-10-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,WA,Y,Injury-Compound,ADJ01-1016333,,,,Close,Y,Y,,Unassigned,,
CLM01-117994,IA01-117994,POL01-1010562,INC01-117995,2018-06-25 00:00:00.000000,2018-06-25 00:00:00.000000,Open,,GLASS,AUTO,LOW,VT,Y,General,ADJ01-1014946,,,,Open,,Y,Y,Unassigned,,
CLM01-117998,IA01-117998,POL01-1012829,INC01-117999,2018-07-31 00:00:00.000000,2018-08-05 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NC,,Glass,ADJ01-1010690,,Y,Y,Close,,,Y,Assigned,3,
CLM01-117999,IA01-117999,POL01-1020810,INC01-118000,2018-02-14 00:00:00.000000,2018-02-15 00:00:00.000000,Open,,BI,AUTO,HIGH,MA,,Analyst Vendor IPD,ADJ01-1016537,,,,Open,Y,,,Unassigned,,
CLM01-118004,IA01-118004,POL01-1011810,INC01-118005,2019-01-06 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,TX,,Medical Claims,ADJ01-1007915,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-118005,IA01-118005,POL01-1016084,INC01-118006,2018-04-10 00:00:00.000000,2018-04-14 00:00:00.000000,Open,,COL,AUTO,MEDIUM,UT,,Fire/Theft,ADJ01-1003090,,Y,Y,Close,Y,,,Unassigned,,
CLM01-118009,IA01-118009,POL01-1017469,INC01-118010,2018-02-23 00:00:00.000000,2018-02-26 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NV,,Subrogation,ADJ01-1010477,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-118013,IA01-118013,POL01-1009338,INC01-118014,2018-10-15 00:00:00.000000,2018-10-15 00:00:00.000000,Open,,PD,AUTO,HIGH,WV,,Medical Claims,ADJ01-1013364,,,,Close,,Y,Y,Unassigned,,
CLM01-118015,IA01-118015,POL01-1021459,INC01-118016,2018-10-04 00:00:00.000000,2018-10-06 00:00:00.000000,Open,,GLASS,AUTO,LOW,MI,Y,Salvage,ADJ01-1000367,,,,Open,,Y,Y,Unassigned,,
CLM01-118019,IA01-118019,POL01-1001541,INC01-118020,2018-07-22 00:00:00.000000,2018-07-26 00:00:00.000000,Open,,BI,AUTO,HIGH,KY,,Salvage,ADJ01-1012463,Y,,,Open,,Y,Y,Unassigned,,
CLM01-118020,IA01-118020,POL01-1021746,INC01-118021,2018-08-31 00:00:00.000000,2018-09-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AK,,Analyst Vendor IPD,ADJ01-1009251,,Y,Y,Close,,,,Unassigned,,
CLM01-118023,IA01-118023,POL01-1024248,INC01-118024,2018-08-26 00:00:00.000000,2018-08-26 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CA,,Subrogation,ADJ01-1002209,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118027,IA01-118027,POL01-1023047,INC01-118028,2019-01-25 00:00:00.000000,2019-01-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,TX,,Fire/Theft,ADJ01-1007769,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118031,IA01-118031,POL01-1021899,INC01-118032,2019-01-19 00:00:00.000000,2019-01-24 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,GA,,Tow,ADJ01-1008735,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-118032,IA01-118032,POL01-1012686,INC01-118033,2018-10-02 00:00:00.000000,2018-10-05 00:00:00.000000,Open,,BI,AUTO,HIGH,ME,,Medical Claims,ADJ01-1012992,,,,Open,Y,Y,,Unassigned,,
CLM01-118034,IA01-118034,POL01-1019892,INC01-118035,2018-12-08 00:00:00.000000,2018-12-11 00:00:00.000000,Closed,2019-02-04 23:22:31.937550,COMP,AUTO,MEDIUM,LA,,FastTrack,ADJ01-1008301,,Y,Y,Close,Y,Y,,Unassigned,,Rejected
CLM01-118036,IA01-118036,POL01-1002377,INC01-118037,2018-11-16 00:00:00.000000,2018-11-19 00:00:00.000000,Open,,BI,AUTO,HIGH,MI,,Injury,ADJ01-1011881,Y,,,Open,Y,,Y,Unassigned,,
CLM01-118041,IA01-118041,POL01-1008159,INC01-118042,2019-01-24 00:00:00.000000,2019-01-26 00:00:00.000000,Open,,PD,AUTO,HIGH,LA,,Salvage,ADJ01-1005962,,,,Close,,Y,Y,Unassigned,,
CLM01-118042,IA01-118042,POL01-1002257,INC01-118043,2019-01-14 00:00:00.000000,2019-01-18 00:00:00.000000,Open,,PD,AUTO,HIGH,AK,,Subrogation,ADJ01-1003262,,,,Close,Y,,Y,Unassigned,,
CLM01-118043,IA01-118043,POL01-1012440,INC01-118044,2019-01-24 00:00:00.000000,2019-01-25 00:00:00.000000,Open,,PD,AUTO,HIGH,ND,,Analyst Vendor IPD,ADJ01-1001687,,,,Close,,Y,Y,Unassigned,,
CLM01-118048,IA01-118048,POL01-1014138,INC01-118049,2018-05-15 00:00:00.000000,2018-05-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MN,,houseowners compound,ADJ01-1007325,,Y,Y,Open,,,Y,Unassigned,,
CLM01-118051,IA01-118051,POL01-1002996,INC01-118052,2018-09-03 00:00:00.000000,2018-09-08 00:00:00.000000,Open,,BI,AUTO,HIGH,DE,,Tow,ADJ01-1019122,,,,Close,Y,,,Unassigned,,
CLM01-118055,IA01-118055,POL01-1009372,INC01-118056,2019-01-17 00:00:00.000000,2019-01-21 00:00:00.000000,Open,,BI,AUTO,HIGH,NM,,Subrogation,ADJ01-1010430,Y,,,Open,Y,,,Assigned,7,
CLM01-118056,IA01-118056,POL01-1016457,INC01-118057,2018-10-11 00:00:00.000000,2018-10-14 00:00:00.000000,Open,,PD,AUTO,HIGH,UT,,Injury-Compound,ADJ01-1015546,,,,Close,Y,Y,Y,Unassigned,,
CLM01-118058,IA01-118058,POL01-1023199,INC01-118059,2019-01-20 00:00:00.000000,2019-01-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ND,,houseowners Low Compound,ADJ01-1012234,,Y,Y,Close,Y,Y,,Assigned,5,
CLM01-118059,IA01-118059,POL01-1017350,INC01-118060,2019-01-07 00:00:00.000000,2019-01-10 00:00:00.000000,Open,,BI,AUTO,HIGH,FL,,Fire/Theft,ADJ01-1001940,,,,Open,,Y,Y,Unassigned,,
CLM01-118060,IA01-118060,POL01-1019828,INC01-118061,2018-03-15 00:00:00.000000,2018-03-16 00:00:00.000000,Open,,BI,AUTO,HIGH,NE,,Tow,ADJ01-1019010,Y,,,Close,Y,,,Assigned,5,
CLM01-118063,IA01-118063,POL01-1007714,INC01-118064,2018-12-29 00:00:00.000000,2019-01-02 00:00:00.000000,Open,,PD,AUTO,HIGH,MS,,Fire/Theft,ADJ01-1018230,,,,Close,Y,,Y,Unassigned,,
CLM01-118064,IA01-118064,POL01-1010144,INC01-118065,2018-09-04 00:00:00.000000,2018-09-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,OK,,Tow,ADJ01-1006614,,Y,Y,Open,,,,Unassigned,,
CLM01-118066,IA01-118066,POL01-1015174,INC01-118067,2018-11-01 00:00:00.000000,2018-11-05 00:00:00.000000,Open,,BI,AUTO,HIGH,TX,,Physical,ADJ01-1008837,,,,Open,Y,,Y,Unassigned,,
CLM01-118068,IA01-118068,POL01-1009780,INC01-118069,2018-11-11 00:00:00.000000,2018-11-12 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WI,,Fire/Theft,ADJ01-1016492,,Y,Y,Open,,,Y,Unassigned,,
CLM01-118070,IA01-118070,POL01-1023984,INC01-118071,2018-04-22 00:00:00.000000,2018-04-22 00:00:00.000000,Open,,GLASS,AUTO,LOW,GA,Y,FastTrack,ADJ01-1004816,,,,Close,Y,Y,,Unassigned,,
CLM01-118078,IA01-118078,POL01-1022617,INC01-118079,2018-08-29 00:00:00.000000,2018-08-29 00:00:00.000000,Open,,PD,AUTO,HIGH,AL,,Injury,ADJ01-1018267,,,,Open,,,Y,Unassigned,,
CLM01-118087,IA01-118087,POL01-1024092,INC01-118088,2018-10-18 00:00:00.000000,2018-10-23 00:00:00.000000,Open,,PD,AUTO,HIGH,CO,,houseowners compound,ADJ01-1017857,,,,Close,,,Y,Unassigned,,
CLM01-118090,IA01-118090,POL01-1005845,INC01-118091,2018-12-20 00:00:00.000000,2018-12-25 00:00:00.000000,Closed,2019-02-04 23:22:31.938002,COMP,AUTO,MEDIUM,AZ,,Analyst Vendor IPD,ADJ01-1003208,,Y,Y,Open,Y,Y,Y,Assigned,10,Reported in siu
CLM01-118096,IA01-118096,POL01-1010612,INC01-118097,2018-11-20 00:00:00.000000,2018-11-24 00:00:00.000000,Open,,GLASS,AUTO,LOW,DC,Y,Analyst Vendor IPD,ADJ01-1012118,,,,Open,,Y,Y,Unassigned,,
CLM01-118098,IA01-118098,POL01-1009135,INC01-118099,2018-09-25 00:00:00.000000,2018-09-25 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ME,,FastTrack,ADJ01-1013342,,Y,Y,Open,Y,,,Assigned,3,
CLM01-118099,IA01-118099,POL01-1019646,INC01-118100,2018-12-17 00:00:00.000000,2018-12-21 00:00:00.000000,Open,,GLASS,AUTO,LOW,VA,Y,houseowners Low Compound,ADJ01-1007489,,,,Open,Y,Y,Y,Unassigned,,
CLM01-118100,IA01-118100,POL01-1021686,INC01-118101,2018-12-07 00:00:00.000000,2018-12-09 00:00:00.000000,Closed,2019-02-04 23:22:31.938092,COMP,AUTO,MEDIUM,CO,,houseowners compound,ADJ01-1014122,,Y,Y,Close,Y,Y,Y,Unassigned,,Rejected
CLM01-118101,IA01-118101,POL01-1003785,INC01-118102,2018-10-06 00:00:00.000000,2018-10-11 00:00:00.000000,Open,,BI,AUTO,HIGH,MT,,Subrogation,ADJ01-1012710,,,,Open,Y,,Y,Unassigned,,
CLM01-118105,IA01-118105,POL01-1018483,INC01-118106,2018-10-04 00:00:00.000000,2018-10-08 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ND,,FastTrack,ADJ01-1002766,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-118108,IA01-118108,POL01-1005821,INC01-118109,2018-03-15 00:00:00.000000,2018-03-18 00:00:00.000000,Open,,GLASS,AUTO,LOW,NJ,Y,Physical,ADJ01-1007267,,,,Close,Y,Y,,Unassigned,,
CLM01-118109,IA01-118109,POL01-1001084,INC01-118110,2018-10-08 00:00:00.000000,2018-10-10 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AL,,Physical,ADJ01-1017010,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118110,IA01-118110,POL01-1018225,INC01-118111,2018-11-27 00:00:00.000000,2018-11-27 00:00:00.000000,Open,,GLASS,AUTO,LOW,LA,Y,Salvage,ADJ01-1018072,,,,Open,Y,Y,Y,Unassigned,,
CLM01-118112,IA01-118112,POL01-1002259,INC01-118113,2019-01-11 00:00:00.000000,2019-01-14 00:00:00.000000,Open,,BI,AUTO,HIGH,WV,,houseowners Low Compound,ADJ01-1017436,,,,Open,Y,,Y,Unassigned,,
CLM01-118115,IA01-118115,POL01-1013620,INC01-118116,2019-01-16 00:00:00.000000,2019-01-17 00:00:00.000000,Open,,BI,AUTO,HIGH,NJ,,General,ADJ01-1001707,,,,Open,,Y,,Unassigned,,
CLM01-118117,IA01-118117,POL01-1020654,INC01-118118,2018-05-05 00:00:00.000000,2018-05-05 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NE,,Tow,ADJ01-1007530,,Y,Y,Close,,,,Unassigned,,
CLM01-118118,IA01-118118,POL01-1020105,INC01-118119,2019-01-19 00:00:00.000000,2019-01-22 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,Injury-Compound,ADJ01-1002252,,,,Close,,Y,,Unassigned,,
CLM01-118121,IA01-118121,POL01-1001582,INC01-118122,2018-11-01 00:00:00.000000,2018-11-05 00:00:00.000000,Open,,BI,AUTO,HIGH,MO,,Subrogation,ADJ01-1011197,,,,Close,Y,Y,,Unassigned,,
CLM01-118122,IA01-118122,POL01-1003498,INC01-118123,2018-11-29 00:00:00.000000,2018-12-04 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CA,,Tow,ADJ01-1003411,,Y,Y,Open,,,Y,Unassigned,,
CLM01-118123,IA01-118123,POL01-1006956,INC01-118124,2018-07-28 00:00:00.000000,2018-07-28 00:00:00.000000,Open,,PD,AUTO,HIGH,MN,,FastTrack,ADJ01-1015608,,,,Close,,Y,,Unassigned,,
CLM01-118125,IA01-118125,POL01-1005692,INC01-118126,2019-01-06 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,GLASS,AUTO,LOW,AK,Y,Physical,ADJ01-1016972,,,,Close,Y,Y,Y,Unassigned,,
CLM01-118126,IA01-118126,POL01-1012703,INC01-118127,2018-06-26 00:00:00.000000,2018-06-29 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ND,,houseowners compound,ADJ01-1017739,,Y,Y,Open,Y,Y,Y,Assigned,3,
CLM01-118130,IA01-118130,POL01-1009728,INC01-118131,2019-01-15 00:00:00.000000,2019-01-16 00:00:00.000000,Open,,BI,AUTO,HIGH,CT,,FastTrack,ADJ01-1007298,,,,Open,Y,Y,Y,Unassigned,,
CLM01-118131,IA01-118131,POL01-1021043,INC01-118132,2018-12-27 00:00:00.000000,2018-12-30 00:00:00.000000,Closed,2019-02-04 23:22:31.938415,PD,AUTO,HIGH,TN,,houseowners Low Compound,ADJ01-1006375,,,,Close,,,,Unassigned,,Duplicate
CLM01-118132,IA01-118132,POL01-1010575,INC01-118133,2018-05-27 00:00:00.000000,2018-06-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CT,,Injury-Compound,ADJ01-1007974,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118133,IA01-118133,POL01-1015278,INC01-118134,2018-10-28 00:00:00.000000,2018-10-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,ND,Y,Medical Claims,ADJ01-1019919,,,,Open,Y,,,Unassigned,,
CLM01-118134,IA01-118134,POL01-1013760,INC01-118135,2018-12-03 00:00:00.000000,2018-12-06 00:00:00.000000,Open,,PD,AUTO,HIGH,NY,,Tow,ADJ01-1003930,,,,Close,Y,,Y,Assigned,4,
CLM01-118136,IA01-118136,POL01-1004376,INC01-118137,2019-01-15 00:00:00.000000,2019-01-16 00:00:00.000000,Open,,BI,AUTO,HIGH,MI,,Injury-Compound,ADJ01-1016474,,,,Open,Y,Y,Y,Unassigned,,
CLM01-118140,IA01-118140,POL01-1018530,INC01-118141,2018-10-04 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,PD,AUTO,HIGH,WV,,Fire/Theft,ADJ01-1018950,,,,Close,Y,,Y,Unassigned,,
CLM01-118142,IA01-118142,POL01-1012326,INC01-118143,2018-03-02 00:00:00.000000,2018-03-03 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,CO,,Total Loss,ADJ01-1019836,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118145,IA01-118145,POL01-1000043,INC01-118146,2019-01-28 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,GLASS,AUTO,LOW,TN,Y,FastTrack,ADJ01-1013903,,,,Open,Y,,Y,Unassigned,,
CLM01-118149,IA01-118149,POL01-1002791,INC01-118150,2018-12-22 00:00:00.000000,2018-12-22 00:00:00.000000,Open,,GLASS,AUTO,LOW,IL,Y,Total Loss,ADJ01-1010223,,,,Close,,,,Unassigned,,
CLM01-118151,IA01-118151,POL01-1001962,INC01-118152,2018-08-16 00:00:00.000000,2018-08-20 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WY,,houseowners Low Compound,ADJ01-1006082,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-118154,IA01-118154,POL01-1022735,INC01-118155,2019-01-17 00:00:00.000000,2019-01-17 00:00:00.000000,Closed,2019-02-04 23:22:31.938659,GLASS,AUTO,LOW,NH,Y,Salvage,ADJ01-1012123,,,,Open,Y,,Y,Unassigned,,Duplicate
CLM01-118157,IA01-118157,POL01-1017449,INC01-118158,2018-03-04 00:00:00.000000,2018-03-04 00:00:00.000000,Open,,PD,AUTO,HIGH,ND,,Subrogation,ADJ01-1019422,,,,Open,Y,,Y,Unassigned,,
CLM01-118159,IA01-118159,POL01-1021442,INC01-118160,2018-04-12 00:00:00.000000,2018-04-13 00:00:00.000000,Open,,GLASS,AUTO,LOW,VT,Y,Fire/Theft,ADJ01-1002295,,,,Close,,,Y,Unassigned,,
CLM01-118160,IA01-118160,POL01-1006818,INC01-118161,2018-11-03 00:00:00.000000,2018-11-03 00:00:00.000000,Open,,GLASS,AUTO,LOW,UT,Y,houseowners Low Compound,ADJ01-1006679,,,,Close,,Y,Y,Unassigned,,
CLM01-118161,IA01-118161,POL01-1011579,INC01-118162,2018-10-24 00:00:00.000000,2018-10-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,DC,Y,houseowners Low Compound,ADJ01-1006113,,,,Close,,,Y,Unassigned,,
CLM01-118164,IA01-118164,POL01-1014105,INC01-118165,2018-11-13 00:00:00.000000,2018-11-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MT,,Medical Claims,ADJ01-1016802,,Y,Y,Open,,,,Unassigned,,
CLM01-118169,IA01-118169,POL01-1006373,INC01-118170,2018-11-04 00:00:00.000000,2018-11-04 00:00:00.000000,Open,,PD,AUTO,HIGH,CO,,Medical Claims,ADJ01-1019695,,,,Open,Y,Y,Y,Assigned,7,
CLM01-118170,IA01-118170,POL01-1022808,INC01-118171,2018-10-14 00:00:00.000000,2018-10-15 00:00:00.000000,Open,,GLASS,AUTO,LOW,MN,Y,Total Loss,ADJ01-1011826,,,,Open,Y,,Y,Unassigned,,
CLM01-118171,IA01-118171,POL01-1020241,INC01-118172,2018-12-06 00:00:00.000000,2018-12-06 00:00:00.000000,Open,,BI,AUTO,HIGH,MS,,Tow,ADJ01-1012665,,,,Open,,Y,Y,Unassigned,,
CLM01-118172,IA01-118172,POL01-1016518,INC01-118173,2018-03-07 00:00:00.000000,2018-03-12 00:00:00.000000,Open,,COL,AUTO,MEDIUM,VA,,General,ADJ01-1018558,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118176,IA01-118176,POL01-1016623,INC01-118177,2018-04-12 00:00:00.000000,2018-04-15 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,GA,,Injury,ADJ01-1018472,,Y,Y,Close,Y,,Y,Assigned,4,
CLM01-118181,IA01-118181,POL01-1014935,INC01-118182,2018-04-12 00:00:00.000000,2018-04-14 00:00:00.000000,Open,,BI,AUTO,HIGH,FL,,Medical Claims,ADJ01-1005296,Y,,,Open,Y,,Y,Unassigned,,
CLM01-118183,IA01-118183,POL01-1006096,INC01-118184,2019-01-22 00:00:00.000000,2019-01-23 00:00:00.000000,Open,,COL,AUTO,MEDIUM,SD,,houseowners compound,ADJ01-1013397,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-118184,IA01-118184,POL01-1023568,INC01-118185,2018-11-26 00:00:00.000000,2018-12-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NH,,Total Loss,ADJ01-1014248,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-118185,IA01-118185,POL01-1000115,INC01-118186,2018-01-12 00:00:00.000000,2018-01-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AL,,houseowners Low Compound,ADJ01-1015784,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-118187,IA01-118187,POL01-1021018,INC01-118188,2018-02-17 00:00:00.000000,2018-02-19 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,SC,,Analyst Vendor IPD,ADJ01-1002802,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-118188,IA01-118188,POL01-1023196,INC01-118189,2018-11-02 00:00:00.000000,2018-11-04 00:00:00.000000,Open,,BI,AUTO,HIGH,NJ,,Subrogation,ADJ01-1016065,,,,Open,Y,Y,Y,Unassigned,,
CLM01-118189,IA01-118189,POL01-1008221,INC01-118190,2018-10-02 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,GLASS,AUTO,LOW,NE,Y,Fire/Theft,ADJ01-1012677,,,,Close,,Y,,Unassigned,,
CLM01-118190,IA01-118190,POL01-1021368,INC01-118191,2018-10-05 00:00:00.000000,2018-10-05 00:00:00.000000,Open,,COL,AUTO,MEDIUM,UT,,Glass,ADJ01-1016366,,Y,Y,Close,,,,Unassigned,,
CLM01-118195,IA01-118195,POL01-1002850,INC01-118196,2018-12-29 00:00:00.000000,2018-12-30 00:00:00.000000,Closed,2019-02-04 23:22:31.939053,COMP,AUTO,MEDIUM,AZ,,Fire/Theft,ADJ01-1010662,,Y,Y,Open,Y,Y,,Assigned,3,Reported in siu
CLM01-118199,IA01-118199,POL01-1023940,INC01-118200,2019-01-15 00:00:00.000000,2019-01-15 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,TN,,Physical,ADJ01-1018481,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-118200,IA01-118200,POL01-1012548,INC01-118201,2018-12-23 00:00:00.000000,2018-12-25 00:00:00.000000,Closed,2019-02-04 23:22:31.939097,PD,AUTO,HIGH,SD,,Total Loss,ADJ01-1006942,,,,Close,,Y,,Unassigned,,Closed without payment
CLM01-118201,IA01-118201,POL01-1001672,INC01-118202,2019-01-02 00:00:00.000000,2019-01-06 00:00:00.000000,Open,,PD,AUTO,HIGH,MN,,Injury,ADJ01-1010726,,,,Open,Y,Y,Y,Unassigned,,
CLM01-118208,IA01-118208,POL01-1012380,INC01-118209,2018-11-17 00:00:00.000000,2018-11-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WY,,Analyst Vendor IPD,ADJ01-1002361,,Y,Y,Close,,Y,,Unassigned,,
CLM01-118210,IA01-118210,POL01-1002968,INC01-118211,2018-10-12 00:00:00.000000,2018-10-12 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NJ,,houseowners compound,ADJ01-1006373,,Y,Y,Open,Y,Y,Y,Assigned,5,
